TIME,V(XTOP:XDUT:A3),V(XTOP:XDUT:A0),V(XTOP:X6),V(XTOP:XDUT:LOWER_RIGHT__A0),V(XTOP:X3),V(XTOP:X1),V(XTOP:X4),V(XTOP:S1_B),V(XTOP:XDUT:UPPER_RIGHT__A0),V(XTOP:XDUT:A2),V(XTOP:S1),V(XTOP:XDUT:LOWER_LEFT__A1),V(XTOP:XDUT:UPPER_LEFT__A1),V(XTOP:XDUT:UPPER_LEFT__A0),V(XTOP:XDUT:LOWER_RIGHT__A1),V(XTOP:X5),V(XTOP:XDUT:A1),V(XTOP:XDUT:UPPER_RIGHT__A1),V(XTOP:DUT_VPWR),V(XTOP:XDUT:LOWER_LEFT__A0),V(XTOP:S2_B),V(XTOP:S0),V(XTOP:X7),V(XTOP:S2),V(XTOP:Y),V(XTOP:S0_B),V(XTOP:X0),V(XTOP:X2),I(XTOP:VS0_B),I(XTOP:V9),I(XTOP:V6),I(XTOP:VS2),I(XTOP:VS1),I(XTOP:V8),I(XTOP:VS2_B),I(XTOP:VS1_B),I(XTOP:V7),I(XTOP:V4),I(XTOP:VS0),I(XTOP:VSOURCE),I(XTOP:CFAKE),I(XTOP:V5),I(XTOP:V11),I(XTOP:V10)
0.00000000e+00,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.23908729e-39,1.80897220e-11,-1.86985870e-11,-1.07820255e-45,-3.30738182e-41,-2.26349358e-11,-3.60979547e-41,1.32779707e-39,1.80900831e-11,-2.64392601e-11,1.13410201e-39,-2.12875358e-11,0.00000000e+00,1.80900669e-11,1.80900831e-11,-1.86985846e-11
2.50000000e-13,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.07555344e-15,1.80897220e-11,-1.86985870e-11,2.30757845e-18,-3.63818686e-16,-2.26349357e-11,-3.95183401e-16,5.82352201e-16,1.80900831e-11,-2.64418330e-11,9.88363375e-16,-2.12875330e-11,9.46633086e-18,1.80900682e-11,1.80900831e-11,-1.86985845e-11
7.50000000e-13,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.07222836e-15,1.80897220e-11,-1.86985870e-11,5.67267145e-19,-3.60681415e-16,-2.26349358e-11,-3.93439183e-16,5.80201901e-16,1.80900831e-11,-2.64418332e-11,9.84421710e-16,-2.12875322e-11,7.88860905e-18,1.80900671e-11,1.80900831e-11,-1.86985846e-11
1.75000000e-12,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.07103776e-15,1.80897220e-11,-1.86985868e-11,5.07932020e-18,-3.62881004e-16,-2.26349358e-11,-3.93231703e-16,5.82154301e-16,1.80900831e-11,-2.64418331e-11,9.77526653e-16,-2.12875325e-11,1.10440527e-17,1.80900672e-11,1.80900831e-11,-1.86985846e-11
3.75000000e-12,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.07328792e-15,1.80897217e-11,-1.86985871e-11,-7.24694516e-20,-3.58264610e-16,-2.26349358e-11,-3.94133812e-16,5.79964711e-16,1.80900828e-11,-2.64418331e-11,9.87211688e-16,-2.12875318e-11,4.73316543e-18,1.80900668e-11,1.80900828e-11,-1.86985846e-11
7.75000000e-12,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.07056644e-15,1.80897223e-11,-1.86985870e-11,4.90554723e-18,-3.63141774e-16,-2.26349358e-11,-3.93343441e-16,5.81956945e-16,1.80900834e-11,-2.64418330e-11,9.75683939e-16,-2.12875321e-11,9.46633086e-18,1.80900674e-11,1.80900833e-11,-1.86985845e-11
1.27500000e-11,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.07319350e-15,1.80897217e-11,-1.86985872e-11,1.62070345e-20,-3.57312012e-16,-2.26349360e-11,-3.94164402e-16,5.80132642e-16,1.80900828e-11,-2.64418328e-11,9.88836856e-16,-2.12875303e-11,2.83989926e-18,1.80900667e-11,1.80900828e-11,-1.86985846e-11
1.77500000e-11,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.07097881e-15,1.80897223e-11,-1.86985868e-11,4.53183479e-18,-3.63233173e-16,-2.26349355e-11,-3.93510486e-16,5.82019664e-16,1.80900833e-11,-2.64418320e-11,9.76529250e-16,-2.12875326e-11,8.20415341e-18,1.80900673e-11,1.80900833e-11,-1.86985846e-11
2.27500000e-11,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.07339676e-15,1.80897217e-11,-1.86985872e-11,-5.94008571e-19,-3.57287239e-16,-2.26349361e-11,-3.94246449e-16,5.79653505e-16,1.80900828e-11,-2.64418312e-11,9.87431459e-16,-2.12875304e-11,1.89326617e-18,1.80900667e-11,1.80900829e-11,-1.86985846e-11
2.77500000e-11,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.07063284e-15,1.80897223e-11,-1.86985869e-11,4.37632715e-18,-3.63457409e-16,-2.26349353e-11,-3.93652493e-16,5.82232156e-16,1.80900833e-11,-2.64418304e-11,9.77053628e-16,-2.12875329e-11,7.25752033e-18,1.80900673e-11,1.80900833e-11,-1.86985845e-11
3.27500000e-11,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.07361480e-15,1.80897217e-11,-1.86985872e-11,-7.90151870e-19,-3.56862158e-16,-2.26349360e-11,-3.94210514e-16,5.79855948e-16,1.80900828e-11,-2.64418297e-11,9.87613005e-16,-2.12875313e-11,1.57772181e-18,1.80900668e-11,1.80900829e-11,-1.86985847e-11
3.77500000e-11,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.07059545e-15,1.80897222e-11,-1.86985866e-11,4.10746572e-18,-3.63795178e-16,-2.26349354e-11,-3.93674583e-16,5.81885783e-16,1.80900833e-11,-2.64418286e-11,9.75753660e-16,-2.12875327e-11,6.31088724e-18,1.80900672e-11,1.80900832e-11,-1.86985845e-11
4.27500000e-11,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.07330059e-15,1.80897217e-11,-1.86985875e-11,-9.17451220e-19,-3.57082641e-16,-2.26349361e-11,-3.94366705e-16,5.80147779e-16,1.80900828e-11,-2.64418283e-11,9.89351449e-16,-2.12875323e-11,1.26217745e-18,1.80900668e-11,1.80900829e-11,-1.86985846e-11
4.77500000e-11,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.07102105e-15,1.80897222e-11,-1.86985864e-11,4.12913972e-18,-3.63783720e-16,-2.26349353e-11,-3.93603952e-16,5.81636977e-16,1.80900833e-11,-2.64418271e-11,9.74873811e-16,-2.12875336e-11,5.67979852e-18,1.80900672e-11,1.80900832e-11,-1.86985845e-11
5.00000000e-11,1.79999993e+00,1.36357154e+00,1.80000000e+00,1.79999993e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79999993e+00,1.79999985e+00,0.00000000e+00,1.34492589e+00,1.36348317e+00,1.36346140e+00,1.79999993e+00,0.00000000e+00,1.32077187e+00,1.79999989e+00,1.80000000e+00,1.36346140e+00,1.80000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.79999981e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.07313613e-15,1.80897219e-11,-1.86985878e-11,-1.47846941e-18,-3.57663343e-16,-2.26349362e-11,-3.94596582e-16,5.80124926e-16,1.80900830e-11,-2.64418270e-11,9.88775025e-16,-2.12875325e-11,1.33229842e-18,1.80900669e-11,1.80900831e-11,-1.86985846e-11
5.05000000e-11,1.79930039e+00,1.35939732e+00,1.80000000e+00,1.80000930e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80009461e+00,1.80717386e+00,0.00000000e+00,1.34491622e+00,1.36332152e+00,1.36346127e+00,1.80010644e+00,0.00000000e+00,1.32535054e+00,1.80059560e+00,1.80000000e+00,1.36346156e+00,1.78200000e+00,0.00000000e+00,0.00000000e+00,1.80000000e-02,1.80264313e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,5.12282110e-08,-1.47780724e-09,2.25797148e-08,-4.11475815e-05,5.55635444e-06,2.55326652e-08,2.88193536e-05,4.25900764e-07,-1.30986948e-09,1.44104292e-07,5.72888187e-07,-8.14080646e-06,1.05733039e-05,-8.38886956e-09,-1.13179210e-10,2.17846878e-09
5.09309900e-11,1.79874252e+00,1.35584768e+00,1.80000000e+00,1.80001554e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80011543e+00,1.81256987e+00,0.00000000e+00,1.34492408e+00,1.36322809e+00,1.36346127e+00,1.80013636e+00,0.00000000e+00,1.32930397e+00,1.80133931e+00,1.80000000e+00,1.36346156e+00,1.76648436e+00,0.00000000e+00,0.00000000e+00,3.35156417e-02,1.80498462e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,8.33126072e-08,-4.80396903e-10,2.27230274e-08,-4.17766854e-05,5.13154069e-06,2.70471944e-08,2.90531952e-05,3.68595504e-07,-3.34253739e-10,2.95762062e-07,6.84277451e-07,-7.82479481e-06,1.08656210e-05,-1.22523908e-08,-8.46780813e-11,3.26571068e-09
5.17929701e-11,1.79765925e+00,1.34884366e+00,1.80000000e+00,1.80002503e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80010161e+00,1.82213146e+00,0.00000000e+00,1.34500644e+00,1.36313368e+00,1.36346127e+00,1.80010226e+00,0.00000000e+00,1.33725874e+00,1.80317308e+00,1.80000000e+00,1.36346156e+00,1.73545308e+00,0.00000000e+00,0.00000000e+00,6.45469250e-02,1.80975488e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.58149466e-07,1.07610730e-09,1.65873757e-08,-4.25507259e-05,4.41849001e-06,1.37199644e-08,2.90342817e-05,2.15465447e-07,5.87448727e-10,6.54949177e-07,9.01359525e-07,-6.96228043e-06,1.12706538e-05,-1.83693050e-08,-3.55904691e-11,4.83293500e-09
5.35169303e-11,1.79568168e+00,1.33509117e+00,1.80000000e+00,1.80003338e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80002701e+00,1.83641167e+00,0.00000000e+00,1.34505524e+00,1.36314570e+00,1.36346127e+00,1.79973696e+00,0.00000000e+00,1.35293597e+00,1.80808479e+00,1.80000000e+00,1.36346155e+00,1.67339051e+00,0.00000000e+00,0.00000000e+00,1.26609492e-01,1.81959309e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.58215726e-07,1.93297710e-09,4.79611193e-09,-4.34163310e-05,3.60048545e-06,3.45610751e-08,2.90654446e-05,1.36973385e-07,6.42440412e-11,1.58043518e-06,1.07641760e-06,-6.52517558e-06,1.15563462e-05,-2.40399576e-08,3.03709040e-12,6.22558464e-09
5.69648507e-11,1.79185379e+00,1.30820562e+00,1.80000000e+00,1.80003376e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79994543e+00,1.85685782e+00,0.00000000e+00,1.34486349e+00,1.36351681e+00,1.36346127e+00,1.79848821e+00,0.00000000e+00,1.38467022e+00,1.81877981e+00,1.80000000e+00,1.36346156e+00,1.54926538e+00,0.00000000e+00,0.00000000e+00,2.50734625e-01,1.83900184e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.81716692e-07,3.18084432e-09,-1.82334120e-09,-4.37722052e-05,2.82163783e-06,-1.66593381e-07,2.94509771e-05,-5.06727892e-08,3.05687820e-10,3.56257922e-06,9.84568624e-07,-6.04516282e-06,1.09601295e-05,-2.56329429e-08,3.15415903e-11,6.18635150e-09
6.38606914e-11,1.77990612e+00,1.25600059e+00,1.80000000e+00,1.80002731e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79986896e+00,1.88726068e+00,0.00000000e+00,1.34483821e+00,1.36496733e+00,1.36346127e+00,1.79449884e+00,0.00000000e+00,1.44932653e+00,1.83699955e+00,1.80000000e+00,1.36346155e+00,1.30101511e+00,0.00000000e+00,0.00000000e+00,4.98984892e-01,1.87122286e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,1.29709339e-07,4.77246114e-09,-2.65028113e-08,-4.43966047e-05,1.41639917e-06,-8.16046976e-07,3.36003019e-05,-1.76797306e-07,-1.12019350e-10,6.96210085e-06,6.03042170e-07,-6.25147869e-06,7.72998646e-06,-2.27430165e-08,1.79156609e-11,5.04512267e-09
7.07565322e-11,1.75926401e+00,1.20562822e+00,1.80000000e+00,1.80001484e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79984594e+00,1.90973131e+00,0.00000000e+00,1.34485614e+00,1.36733444e+00,1.36346128e+00,1.78757297e+00,0.00000000e+00,1.51447781e+00,1.85051521e+00,1.80000000e+00,1.36346156e+00,1.05276484e+00,0.00000000e+00,0.00000000e+00,7.47235158e-01,1.88796517e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,9.49348914e-08,8.32771331e-09,-2.44410601e-08,-4.53464853e-05,1.58879436e-09,-1.94428890e-06,4.21420415e-05,-4.24267633e-07,1.94727853e-10,9.51214297e-06,1.39479468e-07,-6.33248859e-06,1.98155853e-06,-1.87118936e-08,4.38438749e-11,2.63966026e-09
7.76523729e-11,1.74541006e+00,1.15732583e+00,1.80000000e+00,1.80000327e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79986512e+00,1.92414443e+00,0.00000000e+00,1.34488076e+00,1.37082171e+00,1.36346128e+00,1.77855481e+00,0.00000000e+00,1.57999783e+00,1.85999823e+00,1.80000000e+00,1.36346155e+00,8.04514575e-01,0.00000000e+00,0.00000000e+00,9.95485425e-01,1.88644485e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,6.97778620e-08,7.51246910e-09,-3.04824074e-08,-4.49078892e-05,7.02200456e-07,-3.56514505e-06,4.31026772e-05,-4.27027461e-07,-1.97239093e-10,1.13107953e-05,-6.45448695e-08,-2.76056425e-06,-2.86343351e-06,-1.35321615e-08,1.61281795e-11,6.05099887e-10
8.45482136e-11,1.74289035e+00,1.11142271e+00,1.80000000e+00,1.80000026e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.79995329e+00,1.92514017e+00,0.00000000e+00,1.34490736e+00,1.37552763e+00,1.36346129e+00,1.77310930e+00,0.00000000e+00,1.64585763e+00,1.86387896e+00,1.80000000e+00,1.36346155e+00,5.56264309e-01,0.00000000e+00,0.00000000e+00,1.24373569e+00,1.86100385e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,9.49774017e-08,1.45271591e-09,-1.00233610e-08,-4.02035258e-05,-3.50008312e-07,-4.83885487e-06,4.54239762e-05,-7.97144913e-07,5.21702799e-11,1.20401141e-05,2.87330505e-09,2.19607638e-06,-1.18938702e-05,-3.73925367e-10,2.62044401e-11,1.24978576e-11
9.14440544e-11,1.73956386e+00,1.06822772e+00,1.80000000e+00,1.80000010e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80018178e+00,1.90043359e+00,0.00000000e+00,1.34493519e+00,1.38116689e+00,1.36346129e+00,1.77147973e+00,0.00000000e+00,1.71204160e+00,1.85744582e+00,1.80000000e+00,1.36346155e+00,3.08014042e-01,0.00000000e+00,0.00000000e+00,1.49198596e+00,1.81165251e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,-3.30956177e-08,1.15345543e-09,3.27797319e-08,-3.01237805e-05,-3.14290433e-06,-5.12945955e-06,4.28520308e-05,-1.21164190e-06,-4.84357634e-10,1.07789475e-05,-7.35600573e-07,5.93027346e-06,-1.67328561e-05,2.36349626e-08,1.03248547e-11,4.24394176e-11
9.83398951e-11,1.72665870e+00,1.02817183e+00,1.80000000e+00,1.79999977e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80019102e+00,1.87007198e+00,0.00000000e+00,1.34496358e+00,1.38669829e+00,1.36346130e+00,1.76864172e+00,0.00000000e+00,1.77854624e+00,1.84302763e+00,1.80000000e+00,1.36346155e+00,5.97637755e-02,0.00000000e+00,0.00000000e+00,1.74023622e+00,1.76087863e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,-8.04465994e-08,3.26986927e-09,3.62251668e-08,-3.01915996e-05,-3.17875173e-06,-5.54790468e-06,4.66013808e-05,-1.24548995e-06,5.00291689e-10,8.01829103e-06,-1.09140405e-06,2.75326609e-06,-1.27190308e-05,2.35866256e-08,2.65208677e-11,-8.01226706e-11
1.00000000e-10,1.72211492e+00,1.01904419e+00,1.80000000e+00,1.79999966e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80016339e+00,1.86456192e+00,0.00000000e+00,1.34497061e+00,1.38784815e+00,1.36346130e+00,1.76732571e+00,0.00000000e+00,1.79461058e+00,1.83945014e+00,1.80000000e+00,1.36346154e+00,2.22044605e-16,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.74972595e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,-1.07392383e-07,5.05514246e-09,2.84236158e-08,-2.83656345e-05,-3.27423892e-06,-5.67501341e-06,4.41504597e-05,-1.25897879e-06,-2.23790527e-10,7.34416716e-06,-1.14306582e-06,6.05140252e-06,-1.41532088e-05,2.11788835e-08,1.06617079e-11,-2.44170374e-12
1.00689584e-10,1.72701993e+00,1.01931132e+00,1.80000000e+00,1.81281048e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.81304715e+00,1.85984989e+00,0.00000000e+00,1.34463942e+00,1.38726707e+00,1.36316830e+00,1.77244564e+00,0.00000000e+00,1.79461153e+00,1.84467848e+00,1.80000000e+00,1.36316829e+00,0.00000000e+00,2.48250267e-02,0.00000000e+00,1.80000000e+00,1.74843843e+00,1.77517497e+00,1.80000000e+00,1.80000000e+00,1.19663847e-04,2.57613589e-06,1.57896737e-05,-8.90545740e-07,6.60609170e-06,6.04698117e-06,2.26978543e-06,1.80594648e-06,2.40562736e-06,2.13218225e-05,-1.82756952e-04,-2.28704090e-05,-3.73419663e-06,2.39197697e-06,2.40716486e-06,1.57443593e-05
1.01184469e-10,1.73031012e+00,1.01949452e+00,1.80000000e+00,1.82080216e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.82106350e+00,1.85740458e+00,0.00000000e+00,1.34445018e+00,1.38688225e+00,1.36300267e+00,1.77586827e+00,0.00000000e+00,1.79461460e+00,1.84778568e+00,1.80000000e+00,1.36300266e+00,0.00000000e+00,4.26409015e-02,0.00000000e+00,1.80000000e+00,1.74764794e+00,1.75735910e+00,1.80000000e+00,1.80000000e+00,1.19915563e-04,2.54842254e-06,1.71321339e-05,-5.49963841e-07,6.36903721e-06,6.83544856e-06,2.13135184e-06,1.66108245e-06,2.34205209e-06,2.17801738e-05,-1.85136121e-04,-2.46813370e-05,-3.19462426e-06,2.34481701e-06,2.34355745e-06,1.70844134e-05
1.02174240e-10,1.73650640e+00,1.01985915e+00,1.80000000e+00,1.83466485e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.83490930e+00,1.85398498e+00,0.00000000e+00,1.34418736e+00,1.38619099e+00,1.36278159e+00,1.78225407e+00,0.00000000e+00,1.79461895e+00,1.85297035e+00,1.80000000e+00,1.36278158e+00,0.00000000e+00,7.82726511e-02,0.00000000e+00,1.80000000e+00,1.74631181e+00,1.72172735e+00,1.80000000e+00,1.80000000e+00,1.19593029e-04,2.47062104e-06,1.93353587e-05,-2.88622634e-07,5.99937364e-06,8.31552897e-06,2.06919718e-06,1.48768353e-06,2.15439537e-06,2.24594595e-05,-1.88670012e-04,-2.64967909e-05,-2.20515333e-06,2.20530997e-06,2.15489670e-06,1.92943042e-05
1.04153782e-10,1.74728400e+00,1.02057863e+00,1.80000000e+00,1.85350152e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.85349092e+00,1.85469586e+00,0.00000000e+00,1.34405157e+00,1.38509609e+00,1.36271946e+00,1.79272900e+00,0.00000000e+00,1.79462130e+00,1.86075577e+00,1.80000000e+00,1.36271945e+00,0.00000000e+00,1.49536150e-01,0.00000000e+00,1.80000000e+00,1.74511054e+00,1.65046385e+00,1.80000000e+00,1.80000000e+00,1.20065068e-04,2.35328428e-06,2.20479098e-05,1.33079542e-07,6.27988635e-06,1.05612730e-05,2.05827938e-06,1.31885293e-06,1.93584131e-06,2.32551231e-05,-1.92531617e-04,-3.24363749e-05,-2.22205461e-07,1.98164414e-06,1.93103230e-06,2.20515915e-05
1.06133324e-10,1.75695091e+00,1.02128576e+00,1.80000000e+00,1.86452276e+00,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.86456731e+00,1.85741181e+00,0.00000000e+00,1.34439593e+00,1.38439404e+00,1.36314608e+00,1.80095073e+00,0.00000000e+00,1.79461578e+00,1.86463587e+00,1.80000000e+00,1.36314607e+00,0.00000000e+00,2.20799650e-01,0.00000000e+00,1.80000000e+00,1.74589325e+00,1.57920035e+00,1.80000000e+00,1.80000000e+00,1.22175586e-04,2.10156615e-06,2.31686231e-05,1.54288928e-07,4.09825829e-06,1.24049165e-05,2.17154950e-06,6.67189357e-07,1.45874376e-06,2.31662743e-05,-1.95704443e-04,-3.16066319e-05,1.80380269e-06,1.63466391e-06,1.46605962e-06,2.31591041e-05
